transcript_id	gene_id	biotype	chrom	tss	strand	n_reads	n_lacuna	mean_frac_prot	frac_lacuna	p_value	p_global	log2_or	q_value
XM_017017928.2	CNTN5	mRNA	chr11	99020948	+	37	8	0.90694594	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017017927.2	CNTN5	mRNA	chr11	99020948	+	37	8	0.90694594	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001354352.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001080454.2	ACSM4	mRNA	chr12	7304071	+	37	8	0.895527	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047422496.1	RB1CC1	mRNA	chr8	52714434	-	37	8	0.80224323	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001141974.3	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001354356.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001284234.3	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001284233.4	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416551.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017017926.2	CNTN5	mRNA	chr11	99020948	+	37	8	0.90694594	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017017929.2	CNTN5	mRNA	chr11	99020948	+	37	8	0.90694594	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001289751.1	DLD	mRNA	chr7	107891106	+	37	8	0.865473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001289750.1	DLD	mRNA	chr7	107891106	+	37	8	0.865473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_024449527.2	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001199291.3	HSD17B4	mRNA	chr5	119452496	+	37	8	0.88794595	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047423728.1	SUSD1	mRNA	chr9	112175296	-	37	8	0.86913514	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047423727.1	SUSD1	mRNA	chr9	112175296	-	37	8	0.86913514	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017021152.3	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047430076.1	AKAP11	mRNA	chr13	42272021	+	37	8	0.84467566	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011513758.2	CWH43	mRNA	chr4	48986274	+	37	8	0.8447162	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011536621.3	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011536619.3	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_006898.5	HOXD3	mRNA	chr2	176157306	+	37	8	0.86062163	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_003728.4	UNC5C	mRNA	chr4	95548972	-	37	8	0.82109463	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011542873.2	CNTN5	mRNA	chr11	99020948	+	37	8	0.90694594	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_012124.3	CHORDC1	mRNA	chr11	90223048	-	37	8	0.85139185	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047430151.1	LNX2	mRNA	chr13	27620528	-	37	8	0.84724325	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047430145.1	LNX2	mRNA	chr13	27620528	-	37	8	0.84724325	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_016134.4	CPQ	mRNA	chr8	96645241	+	37	8	0.8550811	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_006716118.4	CACNA2D1	mRNA	chr7	82443955	-	37	8	0.77504057	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001354353.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416542.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416539.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001042669.2	ARHGAP24	mRNA	chr4	85778797	+	37	8	0.8745541	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001376306.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001351219.2	TRDMT1	mRNA	chr10	17201671	-	37	8	0.8900675	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001197184.3	GPR33	mRNA	chr14	31488038	-	37	8	0.87304056	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001354354.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_024449401.2	UPF3A	mRNA	chr13	114284333	+	37	8	0.87017566	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001322875.2	SATB1	mRNA	chr3	18444117	-	37	8	0.82125676	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011516570.4	CACNA2D1	mRNA	chr7	82443955	-	37	8	0.77504057	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011516801.3	POP1	mRNA	chr8	98117292	+	37	8	0.9487703	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001145861.2	POP1	mRNA	chr8	98117292	+	37	8	0.9487703	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001321007.2	TRDMT1	mRNA	chr10	17201671	-	37	8	0.8900675	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_032048.3	EMILIN2	mRNA	chr18	2847005	+	37	8	0.8504054	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017009254.3	SEPTIN8	mRNA	chr5	132777238	-	37	8	0.9022162	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_022089.4	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431146.1	SAMD4A	mRNA	chr14	54567127	+	37	8	0.76758105	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047443529.1	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_153371.4	LNX2	mRNA	chr13	27620528	-	37	8	0.84724325	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017015040.2	SUSD1	mRNA	chr9	112175296	-	37	8	0.86913514	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_005113.4	GOLGA5	mRNA	chr14	92794304	+	37	8	0.908919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431204.1	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431202.1	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011537966.3	E2F7	mRNA	chr12	77065568	-	37	8	0.89671624	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001348059.2	CXCR4	mRNA	chr2	136118148	-	37	8	0.8523919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_024448434.2	EHF	mRNA	chr11	34642111	+	37	8	0.85802704	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_014781.5	RB1CC1	mRNA	chr8	52714434	-	37	8	0.80224323	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416544.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416562.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416564.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001351223.2	TRDMT1	mRNA	chr10	17201671	-	37	8	0.8900675	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001351221.2	TRDMT1	mRNA	chr10	17201671	-	37	8	0.8900675	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431145.1	SAMD4A	mRNA	chr14	54567127	+	37	8	0.76758105	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017004174.1	NAB1	mRNA	chr2	190648894	+	37	8	0.81177026	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017004170.2	NAB1	mRNA	chr2	190648894	+	37	8	0.81177026	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001330279.2	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001330278.2	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001330277.2	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431203.1	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_000414.4	HSD17B4	mRNA	chr5	119452496	+	37	8	0.88794595	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431036.1	TMEM229B	mRNA	chr14	67514746	-	37	8	0.8679054	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017015037.2	SUSD1	mRNA	chr9	112175296	-	37	8	0.86913514	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001352013.2	SLC35F4	mRNA	chr14	57864998	-	37	8	0.8533919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017003481.2	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001349799.3	DDX59	mRNA	chr1	200669735	-	37	8	0.80263513	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047449647.1	SCFD2	mRNA	chr4	53366060	-	37	8	0.90162164	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001161576.2	SAMD4A	mRNA	chr14	54567611	+	37	8	0.7365541	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416550.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416549.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047425345.1	PFKFB3	mRNA	chr10	6202931	+	37	8	0.84516215	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416645.1	ADCY2	mRNA	chr5	7396137	+	37	8	0.75264865	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001284235.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_016056.4	TMBIM4	mRNA	chr12	66169995	-	37	8	0.89090544	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_005265952.3	TENM2	mRNA	chr5	167934866	+	37	8	0.8677567	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047425342.1	PFKFB3	mRNA	chr10	6202931	+	37	8	0.84516215	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_006710513.2	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431466.1	DDX59	mRNA	chr1	200669735	-	37	8	0.80263513	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017021932.2	FAM81A	mRNA	chr15	59438355	+	37	8	0.83135134	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431461.1	DDX59	mRNA	chr1	200669735	-	37	8	0.80263513	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_005246582.2	NAB1	mRNA	chr2	190648894	+	37	8	0.81177026	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431472.1	DDX59	mRNA	chr1	200669735	-	37	8	0.80263513	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047449646.1	SCFD2	mRNA	chr4	53366060	-	37	8	0.90162164	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_152404.4	UGT3A1	mRNA	chr5	35991389	-	37	8	0.8649189	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_020546.3	ADCY2	mRNA	chr5	7396137	+	37	8	0.75264865	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416547.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047416546.1	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047425344.1	PFKFB3	mRNA	chr10	6202931	+	37	8	0.84516215	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011534376.4	SCFD2	mRNA	chr4	53366060	-	37	8	0.90162164	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011542925.2	DSCAML1	mRNA	chr11	117484002	-	37	8	0.891027	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017021149.3	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017021148.3	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001330280.2	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_006710512.2	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047443526.1	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_022061.4	MRPL17	mRNA	chr11	6683339	-	37	8	0.8629865	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001320930.2	GTF2A2	mRNA	chr15	59657514	-	37	8	0.8643784	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431206.1	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431205.1	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431201.1	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047426767.1	CHORDC1	mRNA	chr11	90223048	-	37	8	0.85139185	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_000108.5	DLD	mRNA	chr7	107891182	+	37	8	0.8661892	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011516571.4	CACNA2D1	mRNA	chr7	82443955	-	37	8	0.77504057	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047430079.1	AKAP11	mRNA	chr13	42272021	+	37	8	0.84467566	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001321006.2	TRDMT1	mRNA	chr10	17201671	-	37	8	0.8900675	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001330274.2	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011541129.2	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001351222.2	TRDMT1	mRNA	chr10	17201671	-	37	8	0.8900675	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011541128.2	ATP13A2	mRNA	chr1	17011927	-	37	8	0.853473	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011532421.2	ADAMTS3	mRNA	chr4	72568004	-	37	8	0.85152704	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047443528.1	WDSUB1	mRNA	chr2	159286702	-	37	8	0.83622974	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017021151.3	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_005271928.4	SEPTIN8	mRNA	chr5	132777238	-	37	8	0.9022162	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047430072.1	AKAP11	mRNA	chr13	42272021	+	37	8	0.84467566	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047430581.1	ACOD1	mRNA	chr13	76952472	+	37	8	0.89439183	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001376309.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011541971.2	NMNAT1	mRNA	chr1	9943474	+	37	8	0.78336483	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_016021.3	UBE2J1	mRNA	chr6	89352721	-	37	8	0.8776351	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001164629.5	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011519493.2	PFKFB3	mRNA	chr10	6202931	+	37	8	0.84516215	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_014361.4	CNTN5	mRNA	chr11	99020948	+	37	8	0.90694594	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_004995.4	MMP14	mRNA	chr14	22836584	+	37	8	0.8951081	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001482.3	GATM	mRNA	chr15	45378543	-	37	8	0.84298646	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047433994.1	GRIN2A	mRNA	chr16	10181711	-	37	8	0.8107702	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047420820.1	CACNA2D1	mRNA	chr7	82443955	-	37	8	0.77504057	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_024446813.2	DNAAF5	mRNA	chr7	726698	+	37	8	0.8557162	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001135161.2	COMT	mRNA	chr22	19950901	+	37	8	0.88160807	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001297779.2	NMNAT1	mRNA	chr1	9943474	+	37	8	0.78336483	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_011535888.4	UBE2J1	mRNA	chr6	89352721	-	37	8	0.8776351	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_006714055.4	CEP135	mRNA	chr4	55948944	+	37	8	0.86381084	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017021931.2	FAM81A	mRNA	chr15	59438655	+	37	8	0.8419325	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017002108.3	NMNAT1	mRNA	chr1	9943474	+	37	8	0.78336483	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047432021.1	GOLGA5	mRNA	chr14	92794304	+	37	8	0.908919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431142.1	SAMD4A	mRNA	chr14	54567611	+	37	8	0.7365541	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431141.1	SAMD4A	mRNA	chr14	54567127	+	37	8	0.76758105	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047425564.1	GPAM	mRNA	chr10	112227676	-	37	8	0.9159864	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001292027.2	HSD17B4	mRNA	chr5	119452496	+	37	8	0.88794595	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017014103.3	RB1CC1	mRNA	chr8	52714434	-	37	8	0.80224323	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047420821.1	CACNA2D1	mRNA	chr7	82443955	-	37	8	0.77504057	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047433993.1	GRIN2A	mRNA	chr16	10181691	-	37	8	0.810527	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001411010.1	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047431139.1	SAMD4A	mRNA	chr14	54567127	+	37	8	0.76758105	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_047417080.1	SERINC5	mRNA	chr5	80211630	-	37	8	0.82732433	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001204255.2	SCARB2	mRNA	chr4	76213823	-	37	8	0.85443246	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017021153.2	HECTD1	mRNA	chr14	31207792	-	37	8	0.8518919	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001376310.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017002107.3	NMNAT1	mRNA	chr1	9943474	+	37	8	0.78336483	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001376311.2	GTDC1	mRNA	chr2	144332511	-	37	8	0.77486485	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001363545.2	PFKFB3	mRNA	chr10	6202931	+	37	8	0.84516215	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_001292028.2	HSD17B4	mRNA	chr5	119452496	+	37	8	0.88794595	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
NM_006208.3	ENPP1	mRNA	chr6	131808019	+	37	8	0.8664189	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
XM_017015833.3	ARMC3	mRNA	chr10	22928052	+	37	8	0.8176892	0.21621621621621623	0.05830492260009839	0.1100003977355588	0.9749659826102995	0.4433902117438639
