transcript_id	gene_id	biotype	chrom	tss	strand	n_reads	n_lacuna	mean_frac_prot	frac_lacuna	p_value	p_global	log2_or	q_value
XM_047418904.1	HMGCLL1	mRNA	chr6	55607327	-	42	8	0.8679048	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_032546.4	TRIM54	mRNA	chr2	27282428	+	42	8	0.89332145	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_002869.5	RAB6A	mRNA	chr11	73761073	-	42	8	0.8615119	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_016586.3	MBIP	mRNA	chr14	36320636	-	42	8	0.8301667	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_014670.4	BZW1	mRNA	chr2	200811909	+	42	8	0.8369524	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_002853.4	RAD1	mRNA	chr5	34915503	-	42	8	0.77797616	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001260495.2	RDX	mRNA	chr11	110296613	-	42	8	0.8029405	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047416705.1	NADK2	mRNA	chr5	36240854	-	42	8	0.92183334	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_006722483.4	SERPINB5	mRNA	chr18	63490613	+	42	8	0.8290833	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047416864.1	TENT2	mRNA	chr5	79619993	+	42	8	0.89146435	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_032997.3	ZWINT	mRNA	chr10	56361258	-	42	8	0.82214284	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001079823.2	LAMA2	mRNA	chr6	128883137	+	42	8	0.90833336	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001371419.1	IL18R1	mRNA	chr2	102355795	+	42	8	0.8956429	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_018848.3	MKKS	mRNA	chr20	10431924	-	42	8	0.8615953	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_011542347.3	YARS1	mRNA	chr1	32817357	-	42	8	0.9451904	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_011515048.2	LOC105375107	mRNA	chr6	27312168	+	42	8	0.89330953	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001256339.1	NKX3-1	mRNA	chr8	23682888	-	42	8	0.85902375	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001256836.2	QTRT2	mRNA	chr3	114056736	+	42	8	0.88120234	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_024449761.2	RGS6	mRNA	chr14	71867334	+	42	8	0.90011907	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047448936.1	QTRT2	mRNA	chr3	114056998	+	42	8	0.8605	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001329671.2	ARRDC3	mRNA	chr5	91380096	-	42	8	0.8412857	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001371122.1	NRCAM	mRNA	chr7	108456719	-	42	8	0.8766429	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_022843.4	PCDH20	mRNA	chr13	61415848	-	42	8	0.7517024	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_201280.3	BLOC1S5	mRNA	chr6	8064388	-	42	8	0.8112739	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001256121.2	S100PBP	mRNA	chr1	32817441	+	42	8	0.9454405	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001328666.2	ARHGAP29	mRNA	chr1	94237583	-	42	8	0.8642738	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_000727.4	CACNG1	mRNA	chr17	67044553	+	42	8	0.839381	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_024446605.2	HCRTR1	mRNA	chr1	31617688	+	42	8	0.8831309	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001367993.1	ITGA7	mRNA	chr12	55712407	-	42	8	0.8912262	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001005413.1	ZWINT	mRNA	chr10	56361272	-	42	8	0.8222143	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047449421.1	LOC124909439	mRNA	chr3	139340872	-	42	8	0.9130119	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047448641.1	CCDC191	mRNA	chr3	114056612	-	42	8	0.8809286	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_021007.3	SCN2A	mRNA	chr2	165294054	+	42	8	0.9201428	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_205864.3	CAGE1	mRNA	chr6	7389741	-	42	8	0.88351184	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001256475.2	SPMAP2L	mRNA	chr4	56530605	+	42	8	0.8571547	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001366022.1	TET3	mRNA	chr2	74002691	+	42	8	0.9164881	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001254733.2	SPECC1L	mRNA	chr22	24342107	+	42	8	0.88117856	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001142316.2	LMO2	mRNA	chr11	33869877	-	42	8	0.8191072	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001368163.3	SMIM28	mRNA	chr6	138377904	+	42	8	0.8821666	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047428533.1	R3HDM2	mRNA	chr12	57431140	-	42	8	0.8866905	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001376794.1	HP1BP3	mRNA	chr1	20786665	-	42	8	0.90291667	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_005248269.5	PDZD2	mRNA	chr5	31639130	+	42	8	0.8676429	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001353916.2	ST6GAL1	mRNA	chr3	187038717	+	42	8	0.9200119	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_011536992.4	PELI2	mRNA	chr14	56119735	+	42	8	0.90065473	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001330705.1	ZNF131	mRNA	chr5	43121460	+	42	8	0.8606309	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001145511.2	NFIA	mRNA	chr1	61077226	+	42	8	0.89376193	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047437739.1	GAREM1	mRNA	chr18	32392999	-	42	8	0.87415475	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_017004353.2	PPIL3	mRNA	chr2	200888313	-	42	8	0.88198805	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_017014426.2	ELAVL2	mRNA	chr9	23734421	-	42	8	0.837	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_018433.6	KDM3A	mRNA	chr2	86441370	+	42	8	0.85033333	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001371919.1	H3Y2	mRNA	chr5	17492075	-	42	8	0.88714284	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001364600.2	PDE4D	mRNA	chr5	60372662	-	42	8	0.88499993	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_011516022.1	FBXO24	mRNA	chr7	100586685	+	42	8	0.76503575	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001135175.2	NEDD1	mRNA	chr12	96907465	+	42	8	0.8505119	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047416106.1	TEC	mRNA	chr4	48255811	-	42	8	0.7743809	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_182971.3	COX8C	mRNA	chr14	93347181	+	42	8	0.8921071	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001005514.2	OR5H14	mRNA	chr3	98147478	+	42	8	0.8861547	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001207068.3	BZW1	mRNA	chr2	200812385	+	42	8	0.84354764	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001372070.1	NCAPD3	mRNA	chr11	134225460	-	42	8	0.83958334	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_181357.2	DCAF11	mRNA	chr14	24115284	+	42	8	0.90936905	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_002802.3	PSMC1	mRNA	chr14	90256552	+	42	8	0.8319643	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001348989.2	ABCG2	mRNA	chr4	88159289	-	42	8	0.86395234	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_011514727.3	LRRC1	mRNA	chr6	53850593	+	42	8	0.87142855	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
XM_047419528.1	CCDC18	mRNA	chr1	93201900	+	42	8	0.84541667	0.19047619047619047	0.130871962538942	0.1100003977355588	0.7921019263621732	0.5964902096511606
NM_001364856.2	ASTN1	mRNA	chr1	177164711	-	57	10	0.87729824	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_017000127.2	TDRKH	mRNA	chr1	151790499	-	57	10	0.90627193	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
NM_001300968.1	CCDC181	mRNA	chr1	169460668	-	57	10	0.8768596	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_017010950.2	PKHD1	mRNA	chr6	52087612	-	57	10	0.90729827	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
NM_194292.3	SASS6	mRNA	chr1	100132929	-	57	10	0.8834561	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
NM_001199091.2	TDRD5	mRNA	chr1	179591612	+	57	10	0.9042982	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_047445113.1	ARHGAP15	mRNA	chr2	143155477	+	57	10	0.8925088	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_047422399.1	NAT1	mRNA	chr8	18170466	+	57	10	0.9152631	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_047433076.1	PEAK1	mRNA	chr15	77420913	-	57	10	0.88844734	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_017003279.2	NOSTRIN	mRNA	chr2	168824633	+	57	10	0.87048244	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_017010944.3	PKHD1	mRNA	chr6	52087614	-	57	10	0.90726316	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
XM_047431134.1	PCNX1	mRNA	chr14	70995740	+	57	10	0.93171054	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
NM_001005201.1	OR8H3	mRNA	chr11	56122372	+	57	10	0.86879826	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
NM_001287507.1	PPCS	mRNA	chr1	42456340	+	57	10	0.8965614	0.17543859649122806	0.1335306066851953	0.1100003977355588	0.6734574305127672	0.6044806791955929
NM_001286555.3	DUSP22	mRNA	chr6	292486	+	73	12	0.8998288	0.1643835616438356	0.13523217463063747	0.1100003977355588	0.5795572921843184	0.6044806791955929
XM_047446873.1	LOC107985915	mRNA	chr2	94207960	+	73	12	0.8906781	0.1643835616438356	0.13523217463063747	0.1100003977355588	0.5795572921843184	0.6044806791955929
XM_005260908.2	OLIG2	mRNA	chr21	33026035	+	30	6	0.82715005	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017028547.2	RABL2B	mRNA	chr22	50783635	-	30	6	0.9123833	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047427064.1	CDON	mRNA	chr11	126063351	-	30	6	0.90893334	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017028259.2	USP16	mRNA	chr21	29024827	+	30	6	0.8825	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001378369.1	MCM9	mRNA	chr6	118935158	-	30	6	0.88771665	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_138290.3	RUNDC3B	mRNA	chr7	87628397	+	30	6	0.89430004	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_021198.3	CTDSP1	mRNA	chr2	218399867	+	30	6	0.82995003	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_000992.3	RPL29	mRNA	chr3	51995894	-	30	6	0.8674833	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_005246163.2	HPCAL1	mRNA	chr2	10302903	+	30	6	0.83465	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001165038.2	GFRA2	mRNA	chr8	21788874	-	30	6	0.7991	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_005259498.2	CSNK1G2	mRNA	chr19	1941171	+	30	6	0.8585333	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047434408.1	RANBP10	mRNA	chr16	67734789	-	30	6	0.84596664	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_207116.3	RNF216	mRNA	chr7	5781662	-	30	6	0.81515	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001395215.3	KHDC1	mRNA	chr6	73310377	-	30	6	0.85421664	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047437397.1	MTCL1	mRNA	chr18	8705555	+	30	6	0.80385	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047449323.1	IP6K1	mRNA	chr3	49786541	-	30	6	0.91905004	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_020947.4	MEAK7	mRNA	chr16	84504658	-	30	6	0.8648666	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_006721238.5	RANBP10	mRNA	chr16	67734798	-	30	6	0.8458167	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_173564.4	NYAP1	mRNA	chr7	100483926	+	30	6	0.8211667	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047432602.1	NTRK3	mRNA	chr15	88256738	-	30	6	0.73429996	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001127460.4	PAN2	mRNA	chr12	56333717	-	30	6	0.8988	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047432986.1	TJP1	mRNA	chr15	29822467	-	30	6	0.87686664	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001282533.2	LZTS3	mRNA	chr20	3173548	-	30	6	0.8674833	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001391988.1	ADGRB1	mRNA	chr8	142510697	+	30	6	0.7801167	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017008866.2	MFAP3L	mRNA	chr4	170026394	-	30	6	0.92041665	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001282442.2	DPEP2NB	mRNA	chr16	68015910	-	30	6	0.88335	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047441134.1	EMID1	mRNA	chr22	29205895	+	30	6	0.87221664	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047420286.1	GUSB	mRNA	chr7	65980408	-	30	6	0.88151664	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047420288.1	GUSB	mRNA	chr7	65980391	-	30	6	0.8806667	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017029679.2	THOC2	mRNA	chrX	123733051	-	30	6	0.9219	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047438673.1	TMEM150B	mRNA	chr19	55325340	-	30	6	0.94925004	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047438911.1	PDE4A	mRNA	chr19	10430844	+	30	6	0.78423333	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001282405.2	NRBF2	mRNA	chr10	63133327	+	30	6	0.91209996	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001271329.2	MARVELD3	mRNA	chr16	71626183	+	30	6	0.85975	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_011521840.4	ISLR2	mRNA	chr15	74129625	+	30	6	0.87145	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_011521841.2	ISLR2	mRNA	chr15	74128100	+	30	6	0.8678	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001364289.2	AQP4	mRNA	chr18	26862909	-	30	6	0.87595	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017008546.2	NDST4	mRNA	chr4	115076106	-	30	6	0.85275	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017008527.2	REST	mRNA	chr4	56907899	+	30	6	0.9083167	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047440225.1	CRLS1	mRNA	chr20	6006122	+	30	6	0.8798167	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001199875.1	SERF2	mRNA	chr15	43791975	+	30	6	0.8979833	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_032289.4	PSD2	mRNA	chr5	139795807	+	30	6	0.87415004	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001040105.2	MUC17	mRNA	chr7	101020080	+	30	6	0.83959997	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001130137.1	ISLR2	mRNA	chr15	74129654	+	30	6	0.87156665	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001315532.2	PVALB	mRNA	chr22	36817034	-	30	6	0.88045	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_080622.4	ABHD16B	mRNA	chr20	63861497	+	30	6	0.8401167	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001371581.1	DBNDD1	mRNA	chr16	90009003	-	30	6	0.9065167	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_152739.4	HOXA9	mRNA	chr7	27165536	-	30	6	0.77515	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047422015.1	SLC45A4	mRNA	chr8	141308287	-	30	6	0.81413335	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_004220.3	ZNF213	mRNA	chr16	3135028	+	30	6	0.8773	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001400362.1	SSBP2	mRNA	chr5	81750847	-	30	6	0.8574	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_017983.7	WIPI1	mRNA	chr17	68457495	-	30	6	0.8071667	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017012091.2	GUSB	mRNA	chr7	65980387	-	30	6	0.88046664	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_011527685.3	MISP	mRNA	chr19	748437	+	30	6	0.85115	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001122853.3	MYOZ3	mRNA	chr5	150661250	+	30	6	0.8635167	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001321485.2	RPS19	mRNA	chr19	41860254	+	30	6	0.8815667	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047420562.1	DYNC2I1	mRNA	chr7	158905159	+	30	6	0.85604995	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_053046.4	EGLN2	mRNA	chr19	40799521	+	30	6	0.8233	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047416202.1	CEP44	mRNA	chr4	174296785	+	30	6	0.9314334	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047441380.1	CIMAP1B	mRNA	chr22	50532156	-	30	6	0.85824996	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047431926.1	WDR20	mRNA	chr14	102190993	+	30	6	0.8897833	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047430380.1	EPS8L3	mRNA	chr1	109763922	-	30	6	0.88706666	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017017873.2	CDON	mRNA	chr11	126063334	-	30	6	0.90779996	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017022126.3	GLDN	mRNA	chr15	51342048	+	30	6	0.83276665	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_175063.6	EMC10	mRNA	chr19	50476506	+	30	6	0.87310004	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001362979.1	GOLGA7	mRNA	chr8	41490395	+	30	6	0.8624833	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001387029.1	GRAMD1B	mRNA	chr11	123525625	+	30	6	0.76388335	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_006714515.3	LHFPL2	mRNA	chr5	78648771	-	30	6	0.87185	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_014613.3	FAF2	mRNA	chr5	176448384	+	30	6	0.89375	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001400360.1	SSBP2	mRNA	chr5	81750748	-	30	6	0.864	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001173128.2	YTHDF2	mRNA	chr1	28736623	+	30	6	0.9027334	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_017857.4	SSH3	mRNA	chr11	67303529	+	30	6	0.72623336	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017025839.3	MAPK4	mRNA	chr18	50559611	+	30	6	0.81471664	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001400361.1	SSBP2	mRNA	chr5	81750747	-	30	6	0.8640667	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_032309.4	CHCHD5	mRNA	chr2	112584608	+	30	6	0.8073333	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047443004.1	RAB10	mRNA	chr2	26033284	+	30	6	0.8601	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001135057.3	LRRC15	mRNA	chr3	194369742	-	30	6	0.8418667	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017012775.3	CCDC126	mRNA	chr7	23597381	+	30	6	0.9017	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_011532401.2	PAPSS1	mRNA	chr4	107720116	-	30	6	0.8695833	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_011537558.3	AFAP1L1	mRNA	chr5	149304169	+	30	6	0.91985	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001410799.1	XPO1	mRNA	chr2	61537086	-	30	6	0.83898336	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001381881.1	ACSL1	mRNA	chr4	184808530	-	30	6	0.8092667	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_005180.9	BMI1	mRNA	chr10	22321098	+	30	6	0.86038333	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_017017710.2	SPDYC	mRNA	chr11	65171326	+	30	6	0.81125	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001136022.3	NFATC4	mRNA	chr14	24366910	+	30	6	0.79665	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_047428126.1	TSPAN9	mRNA	chr12	3104024	+	30	6	0.87698334	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_005650.4	TCF20	mRNA	chr22	42283926	-	30	6	0.85865	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_001243597.2	CDON	mRNA	chr11	126063291	-	30	6	0.9051	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
XM_011539003.4	PIWIL1	mRNA	chr12	130338084	+	30	6	0.8125333	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
NM_148896.5	NPB	mRNA	chr17	81902237	+	30	6	0.83199996	0.2	0.13523256130878353	0.1100003977355588	0.8624912538928977	0.6044806791955929
